timestamp,cpu_Percent,memory,memoryPercent,networkRX,networkTX,rxTotal,txTotal
2019-02-19T17:16:48.115444807Z,2.0397442999999997,3262771200,1.562309755457704,0,0,19656455223,62537779407
2019-02-19T17:16:49.720970441Z,2.0397442999999997,3262771200,1.562309755457704,0,0,19656455223,62537779407
2019-02-19T17:16:51.344174616Z,2.3938436999999997,3262771200,1.562309755457704,1244,973,19656456467,62537780380
2019-02-19T17:16:51.344174616Z,2.3938436999999997,3262771200,1.562309755457704,0,0,19656456467,62537780380
2019-02-19T17:16:52.784251023Z,5.874325799999999,3262803968,1.5623254457292335,134321,2055,19656590788,62537782435
2019-02-19T17:16:54.050929006Z,26.6076561,3258077184,1.5600621240610941,553071,2053191,19657143859,62539835626
2019-02-19T17:16:55.19413831Z,25.550051250000003,3258339328,1.5601876462333306,415500,2022360,19657559359,62541857986
2019-02-19T17:16:56.199743283Z,26.828282033333334,3258339328,1.5601876462333306,547385,1530093,19658106744,62543388079
2019-02-19T17:16:56.199743283Z,28.425705733333334,3258347520,1.560191568801213,0,0,19658106744,62543388079
2019-02-19T17:16:57.934688839Z,86.7902291,3258347520,1.560191568801213,1243361,4669971,19659350105,62548058050
2019-02-19T17:16:57.934688839Z,88.4131868,3258339328,1.5601876462333306,0,0,19659350105,62548058050
2019-02-19T17:16:59.749130177Z,31.307735725,3255664640,1.55890692781973,1105401,3997271,19660455506,62552055321
2019-02-19T17:17:00.811100153Z,43.31553325,3255795712,1.5589696889058482,415847,1726897,19660871353,62553782218
2019-02-19T17:17:01.932265906Z,37.3566037,3254095872,1.5581557560702521,691191,2352443,19661562544,62556134661
2019-02-19T17:17:01.932265906Z,36.5503883,3254140928,1.5581773301936053,0,0,19661562544,62556134661
2019-02-19T17:17:03.67968537Z,43.3566518,3254132736,1.558173407625723,692965,2905829,19662255509,62559040490
2019-02-19T17:17:05.139505164Z,37.4984078,3249930240,1.5561611303020566,689937,2193083,19662945446,62561233573
2019-02-19T17:17:06.452592699Z,38.284212866666664,3249676288,1.5560395306977024,551955,2086037,19663497401,62563319610
2019-02-19T17:17:06.452592699Z,38.284212866666664,3249676288,1.5560395306977024,0,0,19663497401,62563319610
2019-02-19T17:17:08.288475866Z,27.874626499999998,3250511872,1.5564396326217063,1103462,4134898,19664600863,62567454508
2019-02-19T17:17:08.288475866Z,25.060550749999997,3250249728,1.5563141104494698,0,0,19664600863,62567454508
2019-02-19T17:17:09.853446479Z,23.845020624999997,3250171904,1.556276846054587,965933,3458039,19665566796,62570912547
2019-02-19T17:17:09.853446479Z,26.016595024999997,3250216960,1.5562984201779402,0,0,19665566796,62570912547
2019-02-19T17:17:11.848610415Z,50.724422999999994,3247648768,1.5550686951468107,831611,3076917,19666398407,62573989464
2019-02-19T17:17:13.16501233Z,32.856873050000004,3247771648,1.5551275336650465,831093,3551250,19667229500,62577540714
2019-02-19T17:17:13.16501233Z,32.856873050000004,3247771648,1.5551275336650465,0,0,19667229500,62577540714
2019-02-19T17:17:14.540372014Z,24.07924902,3247902720,1.5551902947511649,822172,2548657,19668051672,62580089371
2019-02-19T17:17:15.599661718Z,22.437370899999998,3247632384,1.5550608500110459,556204,2049370,19668607876,62582138741
2019-02-19T17:17:16.664010949Z,20.390681475,3247632384,1.5550608500110459,555898,2042902,19669163774,62584181643
2019-02-19T17:17:17.696170177Z,27.693438733333334,3247677440,1.555082424134399,414294,1528344,19669578068,62585709987
2019-02-19T17:17:17.696170177Z,30.1111569,3247730688,1.5551079208256346,0,0,19669578068,62585709987
2019-02-19T17:17:19.55180633Z,20.6882618625,3242999808,1.552842637873554,694172,3066600,19670272240,62588776587
2019-02-19T17:17:20.559089237Z,38.789580199999996,3242999808,1.552842637873554,546664,1528872,19670818904,62590305459
2019-02-19T17:17:21.886652727Z,47.7846284,3243012096,1.5528485217253776,551860,2038742,19671370764,62592344201
2019-02-19T17:17:22.900001184Z,38.00813195,3243012096,1.5528485217253776,415866,1532582,19671786630,62593876783
2019-02-19T17:17:22.900001184Z,42.8003578,3243008000,1.5528465604414363,0,0,19671786630,62593876783
2019-02-19T17:17:24.606990529Z,29.54316693333333,3243683840,1.5531701722917335,690752,2547892,19672477382,62596424675
2019-02-19T17:17:26.375775114Z,34.48204065,3243466752,1.5530662242428501,694381,3056565,19673171763,62599481240
2019-02-19T17:17:26.375775114Z,34.48204065,3243687936,1.5531721335756747,0,0,19673171763,62599481240
2019-02-19T17:17:28.008056496Z,28.882807720000002,3243687936,1.5531721335756747,825741,2555835,19673997504,62602037075
2019-02-19T17:17:28.008056496Z,32.21890852,3243683840,1.5531701722917335,0,0,19673997504,62602037075
2019-02-19T17:17:29.642351727Z,23.6526388,3243773952,1.55321332053844,692180,2550732,19674689684,62604587807
2019-02-19T17:17:31.495283806Z,31.128745539999997,3243515904,1.5530897596501445,828600,3057492,19675518284,62607645299
2019-02-19T17:17:31.495283806Z,29.37412604,3243520000,1.5530917209340858,0,0,19675518284,62607645299
2019-02-19T17:17:33.340217285Z,27.285262359999997,3243520000,1.5530917209340858,689852,2550910,19676208136,62610196209
2019-02-19T17:17:33.340217285Z,32.48477356,3243692032,1.553174094859616,0,0,19676208136,62610196209
2019-02-19T17:17:34.776875588Z,23.649996942857143,3247984640,1.5552295204299886,556389,2547451,19676764525,62612743660
2019-02-19T17:17:36.114468422Z,38.63819483333333,3247988736,1.5552314817139299,551098,1615346,19677315623,62614359006
2019-02-19T17:17:36.114468422Z,37.30769873333333,3247730688,1.5551079208256346,0,0,19677315623,62614359006
