timestamp,cpu_Percent,memory,memoryPercent,networkRX,networkTX,rxTotal,txTotal
2019-02-20T16:24:56.256285301Z,6.627135019867497,3345428480,1.6018884653910266,0,0,20247222064,64666252108
2019-02-20T16:24:57.374902321Z,6.627135019867497,3345428480,1.6018884653910266,0,0,20247222064,64666252108
2019-02-20T16:24:58.567325043Z,6.627135019867497,3345428480,1.6018884653910266,0,0,20247222064,64666252108
2019-02-20T16:24:58.567325043Z,6.627135019867497,3345428480,1.6018884653910266,0,0,20247222064,64666252108
2019-02-20T16:25:00.017278456Z,6.627135019867497,3345428480,1.6018884653910266,0,0,20247222064,64666252108
2019-02-20T16:25:01.886028498Z,6.627135019867497,3345428480,1.6018884653910266,0,0,20247222064,64666252108
2019-02-20T16:25:01.886028498Z,6.627135019867497,3345428480,1.6018884653910266,0,0,20247222064,64666252108
2019-02-20T16:25:03.705209229Z,6.627135019867497,3345428480,1.6018884653910266,0,0,20247222064,64666252108
2019-02-20T16:25:04.844364052Z,6.627135019867497,3345428480,1.6018884653910266,0,0,20247222064,64666252108
2019-02-20T16:25:04.844364052Z,6.627135019867497,3345428480,1.6018884653910266,0,0,20247222064,64666252108
2019-02-20T16:25:06.421007661Z,1.6645303999999999,3345428480,1.6018884653910266,0,0,20247222064,64666252108
2019-02-20T16:25:07.458344098Z,1.6645303999999999,3345428480,1.6018884653910266,0,0,20247222064,64666252108
2019-02-20T16:25:08.532478133Z,1.6645303999999999,3345428480,1.6018884653910266,0,0,20247222064,64666252108
2019-02-20T16:25:09.673467202Z,1.6645303999999999,3345428480,1.6018884653910266,0,0,20247222064,64666252108
2019-02-20T16:25:09.673467202Z,1.6645303999999999,3345428480,1.6018884653910266,0,0,20247222064,64666252108
2019-02-20T16:25:11.615403634Z,1.7047945,3345428480,1.6018884653910266,0,0,20247222064,64666252108
2019-02-20T16:25:12.633288397Z,1.7047945,3345428480,1.6018884653910266,1292,973,20247223356,64666253081
2019-02-20T16:25:12.633288397Z,1.7047945,3345428480,1.6018884653910266,0,0,20247223356,64666253081
2019-02-20T16:25:14.383242341Z,1.7047945,3345428480,1.6018884653910266,0,0,20247223356,64666253081
2019-02-20T16:25:15.593936913Z,1.7047945,3345428480,1.6018884653910266,0,0,20247223356,64666253081
2019-02-20T16:25:15.593936913Z,1.7047945,3345428480,1.6018884653910266,0,0,20247223356,64666253081
2019-02-20T16:25:17.197865491Z,1.7047945,3345428480,1.6018884653910266,84,84,20247223440,64666253165
2019-02-20T16:25:18.400125258Z,1.585111,3345428480,1.6018884653910266,0,0,20247223440,64666253165
2019-02-20T16:25:18.400125258Z,1.585111,3345428480,1.6018884653910266,0,0,20247223440,64666253165
2019-02-20T16:25:20.134253517Z,1.5757586,3345428480,1.6018884653910266,0,0,20247223440,64666253165
2019-02-20T16:25:21.339886867Z,1.5757586,3345428480,1.6018884653910266,0,0,20247223440,64666253165
2019-02-20T16:25:21.339886867Z,1.5757586,3345428480,1.6018884653910266,0,0,20247223440,64666253165
2019-02-20T16:25:23.341484161Z,1.5757586,3345428480,1.6018884653910266,0,0,20247223440,64666253165
2019-02-20T16:25:23.341484161Z,1.5757586,3345428480,1.6018884653910266,0,0,20247223440,64666253165
2019-02-20T16:25:25.20694273Z,1.5757586,3345428480,1.6018884653910266,0,0,20247223440,64666253165
2019-02-20T16:25:26.753861418Z,1.5757586,3345428480,1.6018884653910266,0,0,20247223440,64666253165
2019-02-20T16:25:26.753861418Z,1.5757586,3345428480,1.6018884653910266,0,0,20247223440,64666253165
2019-02-20T16:25:28.29276451Z,1.5757586,3345428480,1.6018884653910266,0,0,20247223440,64666253165
2019-02-20T16:25:29.381920916Z,1.5757586,3345428480,1.6018884653910266,0,0,20247223440,64666253165
2019-02-20T16:25:30.817882495Z,1.5757586,3345428480,1.6018884653910266,0,0,20247223440,64666253165
2019-02-20T16:25:30.817882495Z,1.5757586,3345428480,1.6018884653910266,0,0,20247223440,64666253165
2019-02-20T16:25:34.594530555Z,2.8294347,3345702912,1.6020198714150866,0,0,20247223440,64666253165
2019-02-20T16:25:35.944298329Z,2.8294347,3345432576,1.6018904266749678,0,0,20247223440,64666253165
2019-02-20T16:25:37.654699713Z,2.8294347,3345428480,1.6018884653910266,0,0,20247223440,64666253165
2019-02-20T16:25:37.654699713Z,2.8294347,3345428480,1.6018884653910266,0,0,20247223440,64666253165
2019-02-20T16:25:39.044605668Z,2.8294347,3345428480,1.6018884653910266,0,0,20247223440,64666253165
2019-02-20T16:25:40.065092199Z,2.8294347,3345428480,1.6018884653910266,0,0,20247223440,64666253165
2019-02-20T16:25:41.779587585Z,2.0347409,3345428480,1.6018884653910266,0,0,20247223440,64666253165
2019-02-20T16:25:41.779587585Z,2.0347409,3345428480,1.6018884653910266,0,0,20247223440,64666253165
2019-02-20T16:25:43.262042202Z,2.0347409,3345428480,1.6018884653910266,0,0,20247223440,64666253165
2019-02-20T16:25:43.262042202Z,2.0347409,3345428480,1.6018884653910266,0,0,20247223440,64666253165
2019-02-20T16:25:45.220023037Z,2.0347409,3345428480,1.6018884653910266,0,0,20247223440,64666253165
2019-02-20T16:25:45.220023037Z,2.0347409,3345428480,1.6018884653910266,0,0,20247223440,64666253165
2019-02-20T16:25:47.069314918Z,2.0684358,3345428480,1.6018884653910266,0,0,20247223440,64666253165
2019-02-20T16:25:48.608883431Z,2.0684358,3345428480,1.6018884653910266,0,0,20247223440,64666253165
2019-02-20T16:25:49.685995247Z,2.0684358,3345428480,1.6018884653910266,0,0,20247223440,64666253165
2019-02-20T16:25:49.685995247Z,2.0684358,3345428480,1.6018884653910266,0,0,20247223440,64666253165
2019-02-20T16:25:51.318316128Z,2.0684358,3345428480,1.6018884653910266,0,0,20247223440,64666253165
2019-02-20T16:25:51.318316128Z,2.0684358,3345428480,1.6018884653910266,0,0,20247223440,64666253165
2019-02-20T16:25:52.901298403Z,2.0684358,3345428480,1.6018884653910266,0,0,20247223440,64666253165
2019-02-20T16:25:54.012981664Z,2.0684358,3345428480,1.6018884653910266,0,0,20247223440,64666253165
2019-02-20T16:25:55.475271692Z,2.0684358,3345428480,1.6018884653910266,0,0,20247223440,64666253165
2019-02-20T16:25:55.475271692Z,1.7865565,3345428480,1.6018884653910266,0,0,20247223440,64666253165
2019-02-20T16:25:57.459564874Z,1.7865565,3345428480,1.6018884653910266,0,0,20247223440,64666253165
2019-02-20T16:25:58.831659898Z,1.7865565,3345428480,1.6018884653910266,0,0,20247223440,64666253165
2019-02-20T16:25:58.831659898Z,1.7865565,3345428480,1.6018884653910266,0,0,20247223440,64666253165
2019-02-20T16:26:00.184948263Z,1.7865565,3345428480,1.6018884653910266,0,0,20247223440,64666253165
2019-02-20T16:26:01.51331712Z,1.7837517000000003,3345428480,1.6018884653910266,0,0,20247223440,64666253165
