timestamp,cpu_Percent,memory,memoryPercent,networkRX,networkTX,rxTotal,txTotal
2019-02-20T11:10:02.179994799Z,174.73941587645692,3360694272,1.6091981706398617,19916282796.0,63459358238.0,19916282796,63459358238
2019-02-20T11:10:03.75675086Z,174.73941587645692,3360694272,1.6091981706398617,0,0,19916282796,63459358238
2019-02-20T11:10:03.75675086Z,174.73941587645692,3360694272,1.6091981706398617,0,0,19916282796,63459358238
2019-02-20T11:10:05.491092436Z,174.73941587645692,3360694272,1.6091981706398617,0,0,19916282796,63459358238
2019-02-20T11:10:05.491092436Z,174.73941587645692,3360694272,1.6091981706398617,0,0,19916282796,63459358238
2019-02-20T11:10:07.046173476Z,169.76303337646294,3360694272,1.6091981706398617,0,0,19916282796,63459358238
2019-02-20T11:10:08.78974548Z,169.76303337646294,3360694272,1.6091981706398617,0,0,19916282796,63459358238
2019-02-20T11:10:08.78974548Z,169.76303337646294,3360694272,1.6091981706398617,0,0,19916282796,63459358238
2019-02-20T11:10:10.093929449Z,169.76303337646294,3360694272,1.6091981706398617,0,0,19916282796,63459358238
2019-02-20T11:10:11.632111684Z,180.76882287646293,3360694272,1.6091981706398617,225676,653569,19916508472,63460011807
2019-02-20T11:10:11.632111684Z,16.72834455,3360985088,1.6093374217996868,0,0,19916508472,63460011807
2019-02-20T11:10:13.085119459Z,15.52626587857143,3361054720,1.609370763626687,511138,1831552,19917019610,63461843359
2019-02-20T11:10:14.600070034Z,18.9359225,3361558528,1.609612001551454,456457,1852983,19917476067,63463696342
2019-02-20T11:10:14.600070034Z,21.088153499999997,3361230848,1.6094550988361584,0,0,19917476067,63463696342
2019-02-20T11:10:16.366213693Z,24.28228455,3361234944,1.6094570601200995,564035,1859571,19918040102,63465555913
2019-02-20T11:10:16.366213693Z,24.39897425,3361513472,1.6095904274281008,0,0,19918040102,63465555913
2019-02-20T11:10:18.245539394Z,33.76281012,3361300480,1.6094884406631587,628902,2336810,19918669004,63467892723
2019-02-20T11:10:19.555233804Z,31.376695575,3361300480,1.6094884406631587,453153,1595133,19919122157,63469487856
2019-02-20T11:10:19.555233804Z,23.259421625,3361226752,1.6094531375522172,0,0,19919122157,63469487856
2019-02-20T11:10:21.182822613Z,36.31866973333334,3360784384,1.609241318886568,511293,1858981,19919633450,63471346837
2019-02-20T11:10:22.505118631Z,42.3621459,3360784384,1.609241318886568,455584,1658108,19920089034,63473004945
2019-02-20T11:10:22.505118631Z,39.030503,3360759808,1.6092295511829209,0,0,19920089034,63473004945
2019-02-20T11:10:24.464919888Z,28.468463985714287,3360800768,1.6092491640223328,627724,2476551,19920716758,63475481496
2019-02-20T11:10:25.632888472Z,29.06772615,3360931840,1.6093119251084511,397243,1434464,19921114001,63476915960
2019-02-20T11:10:25.632888472Z,25.430265849999998,3360989184,1.6093393830836278,0,0,19921114001,63476915960
2019-02-20T11:10:27.436618952Z,36.57774846666666,3361103872,1.6093942990339813,511689,1871994,19921625690,63478787954
2019-02-20T11:10:27.436618952Z,36.57774846666666,3361103872,1.6093942990339813,0,0,19921625690,63478787954
2019-02-20T11:10:28.919332461Z,36.57774846666666,3361067008,1.6093766474785105,0,0,19921625690,63478787954
2019-02-20T11:10:30.268696041Z,12.286969549999998,3361517568,1.609592388712042,56155,127592,19921681845,63478915546
2019-02-20T11:10:31.321265033Z,28.5909285,3361501184,1.6095845435762772,395636,1320050,19922077481,63480235596
2019-02-20T11:10:31.321265033Z,32.41314145,3361361920,1.6095178599222766,0,0,19922077481,63480235596
2019-02-20T11:10:32.880904208Z,34.60344403333333,3361075200,1.609380570046393,510117,1855631,19922587598,63482091227
2019-02-20T11:10:33.896093297Z,24.4400371,3361075200,1.609380570046393,340244,1238728,19922927842,63483329955
2019-02-20T11:10:35.594095326Z,24.53405396,3361443840,1.6095570856011006,569974,2074096,19923497816,63485404051
2019-02-20T11:10:35.594095326Z,28.01820976,3361116160,1.6094001828858049,0,0,19923497816,63485404051
2019-02-20T11:10:37.366934969Z,23.18820492857143,3360608256,1.6091569836770967,621639,2274415,19924119455,63487678466
2019-02-20T11:10:38.794173543Z,24.50195366666667,3360813056,1.6092550478741565,459064,1656924,19924578519,63489335390
2019-02-20T11:10:39.803070883Z,30.786688749999996,3360870400,1.6092825058493332,340356,1238914,19924918875,63490574304
2019-02-20T11:10:39.803070883Z,28.836868,3360583680,1.6091452159734494,0,0,19924918875,63490574304
2019-02-20T11:10:41.491748392Z,11.850001325,3360550912,1.60912952570192,230889,1036540,19925149764,63491610844
2019-02-20T11:10:42.497910967Z,27.3856694,3360550912,1.60912952570192,338556,1065249,19925488320,63492676093
2019-02-20T11:10:42.497910967Z,39.5408448,3360837632,1.6092668155778036,0,0,19925488320,63492676093
