timeStamp,elapsed,label,responseCode,responseMessage,threadName,success,bytes,sentBytes,grpThreads,allThreads,Latency,Hostname,Connect
1548168565686,9878000,150.128.97.79 Network I/O,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168565686,50872,150.128.97.79 CPU,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168566688,-2000,150.128.97.79 Disks I/O,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168566689,40259,150.128.97.79 Memory,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168566689,8636000,150.128.97.79 Network I/O,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168566689,51005,150.128.97.79 CPU,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168567690,-2000,150.128.97.79 Disks I/O,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168567691,40306,150.128.97.79 Memory,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168567691,9618000,150.128.97.79 Network I/O,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168567691,54177,150.128.97.79 CPU,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168568692,-1920,150.128.97.79 Disks I/O,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168568693,40307,150.128.97.79 Memory,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168568693,7416000,150.128.97.79 Network I/O,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168568694,55639,150.128.97.79 CPU,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168569695,-2000,150.128.97.79 Disks I/O,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168569695,40307,150.128.97.79 Memory,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168569695,7941000,150.128.97.79 Network I/O,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168569695,50877,150.128.97.79 CPU,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168570695,-2000,150.128.97.79 Disks I/O,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168570696,40306,150.128.97.79 Memory,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168570696,8640000,150.128.97.79 Network I/O,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168570696,50753,150.128.97.79 CPU,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168571696,-2000,150.128.97.79 Disks I/O,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168571697,40306,150.128.97.79 Memory,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168571697,8284000,150.128.97.79 Network I/O,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168571697,50626,150.128.97.79 CPU,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168572698,-2000,150.128.97.79 Disks I/O,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168572699,40308,150.128.97.79 Memory,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168572699,7682000,150.128.97.79 Network I/O,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168572699,51127,150.128.97.79 CPU,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168573699,-2000,150.128.97.79 Disks I/O,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168573699,40308,150.128.97.79 Memory,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168573699,7622000,150.128.97.79 Network I/O,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168573699,54228,150.128.97.79 CPU,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168574700,-1736,150.128.97.79 Disks I/O,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168574701,40308,150.128.97.79 Memory,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168574701,8693000,150.128.97.79 Network I/O,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168574701,50872,150.128.97.79 CPU,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168575702,-2000,150.128.97.79 Disks I/O,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168575703,40308,150.128.97.79 Memory,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168575703,8858000,150.128.97.79 Network I/O,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168575703,50753,150.128.97.79 CPU,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168576704,-2000,150.128.97.79 Disks I/O,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168576704,40308,150.128.97.79 Memory,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168576704,9488000,150.128.97.79 Network I/O,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168576705,50626,150.128.97.79 CPU,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168577706,-2000,150.128.97.79 Disks I/O,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168577706,40309,150.128.97.79 Memory,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168577707,6698000,150.128.97.79 Network I/O,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168577707,50877,150.128.97.79 CPU,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168578707,-1984,150.128.97.79 Disks I/O,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168578707,40315,150.128.97.79 Memory,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168578707,7808000,150.128.97.79 Network I/O,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168578707,54020,150.128.97.79 CPU,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168579708,-1996,150.128.97.79 Disks I/O,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168579708,40315,150.128.97.79 Memory,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168579708,7682000,150.128.97.79 Network I/O,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168579708,50872,150.128.97.79 CPU,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168580708,-2000,150.128.97.79 Disks I/O,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168580709,40310,150.128.97.79 Memory,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168580709,9305000,150.128.97.79 Network I/O,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168580709,51879,150.128.97.79 CPU,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168581710,-2000,150.128.97.79 Disks I/O,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168581711,40310,150.128.97.79 Memory,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168581711,8564000,150.128.97.79 Network I/O,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168581711,51127,150.128.97.79 CPU,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168582713,-2000,150.128.97.79 Disks I/O,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168582714,40310,150.128.97.79 Memory,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168582714,6762000,150.128.97.79 Network I/O,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168582714,51507,150.128.97.79 CPU,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168583715,-1664,150.128.97.79 Disks I/O,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168583716,40312,150.128.97.79 Memory,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168583716,6374000,150.128.97.79 Network I/O,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168583716,56202,150.128.97.79 CPU,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168584717,-2000,150.128.97.79 Disks I/O,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168584717,40311,150.128.97.79 Memory,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168584717,7622000,150.128.97.79 Network I/O,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168584717,51256,150.128.97.79 CPU,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168585718,-2000,150.128.97.79 Disks I/O,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168585719,40311,150.128.97.79 Memory,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168585719,12163000,150.128.97.79 Network I/O,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168585719,51127,150.128.97.79 CPU,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168586719,-2000,150.128.97.79 Disks I/O,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168586720,40311,150.128.97.79 Memory,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168586720,9292000,150.128.97.79 Network I/O,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168586720,51249,150.128.97.79 CPU,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168587720,-2000,150.128.97.79 Disks I/O,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168587721,40311,150.128.97.79 Memory,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168587721,7659000,150.128.97.79 Network I/O,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168587721,51620,150.128.97.79 CPU,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168588722,-2000,150.128.97.79 Disks I/O,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168588722,40311,150.128.97.79 Memory,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168588722,8198000,150.128.97.79 Network I/O,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168588722,54292,150.128.97.79 CPU,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168589723,-2000,150.128.97.79 Disks I/O,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168589724,40311,150.128.97.79 Memory,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168589724,8702000,150.128.97.79 Network I/O,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168589724,51256,150.128.97.79 CPU,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168590726,-2000,150.128.97.79 Disks I/O,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168590726,40311,150.128.97.79 Memory,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168590726,9545000,150.128.97.79 Network I/O,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168590727,50995,150.128.97.79 CPU,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168591727,-2000,150.128.97.79 Disks I/O,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168591727,40311,150.128.97.79 Memory,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168591727,8092000,150.128.97.79 Network I/O,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168591727,50877,150.128.97.79 CPU,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168592728,-2000,150.128.97.79 Disks I/O,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168592728,40308,150.128.97.79 Memory,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168592728,10462000,150.128.97.79 Network I/O,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168592728,50877,150.128.97.79 CPU,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168593730,1351,150.128.97.79 Disks I/O,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168593730,40308,150.128.97.79 Memory,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168593730,6922000,150.128.97.79 Network I/O,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168593730,55163,150.128.97.79 CPU,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168594730,-2000,150.128.97.79 Disks I/O,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168594731,40308,150.128.97.79 Memory,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168594731,7042000,150.128.97.79 Network I/O,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168594731,51243,150.128.97.79 CPU,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168595732,-2000,150.128.97.79 Disks I/O,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168595740,40308,150.128.97.79 Memory,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168595740,10007000,150.128.97.79 Network I/O,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168595740,50872,150.128.97.79 CPU,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168596740,-2000,150.128.97.79 Disks I/O,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168596741,40308,150.128.97.79 Memory,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168596741,8752000,150.128.97.79 Network I/O,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168596741,50749,150.128.97.79 CPU,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168597741,-1996,150.128.97.79 Disks I/O,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168597742,40309,150.128.97.79 Memory,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168597742,7182000,150.128.97.79 Network I/O,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168597742,51127,150.128.97.79 CPU,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168598743,-2000,150.128.97.79 Disks I/O,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168598743,40309,150.128.97.79 Memory,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168598743,8682000,150.128.97.79 Network I/O,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168598743,53634,150.128.97.79 CPU,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168599744,-2000,150.128.97.79 Disks I/O,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168599744,40309,150.128.97.79 Memory,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168599744,7778000,150.128.97.79 Network I/O,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168599744,51122,150.128.97.79 CPU,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168600745,-2000,150.128.97.79 Disks I/O,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168600745,40310,150.128.97.79 Memory,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168600746,9731000,150.128.97.79 Network I/O,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168600746,51127,150.128.97.79 CPU,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168601746,-2000,150.128.97.79 Disks I/O,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168601750,40310,150.128.97.79 Memory,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168601750,9278000,150.128.97.79 Network I/O,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168601751,50877,150.128.97.79 CPU,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168602751,-2000,150.128.97.79 Disks I/O,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168602752,40310,150.128.97.79 Memory,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168602752,6322000,150.128.97.79 Network I/O,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168602752,50626,150.128.97.79 CPU,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168603752,-2000,150.128.97.79 Disks I/O,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168603753,40310,150.128.97.79 Memory,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168603753,7358000,150.128.97.79 Network I/O,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168603753,53768,150.128.97.79 CPU,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168604754,-2000,150.128.97.79 Disks I/O,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168604754,40310,150.128.97.79 Memory,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168604754,6202000,150.128.97.79 Network I/O,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168604754,50753,150.128.97.79 CPU,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168605755,-1984,150.128.97.79 Disks I/O,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168605755,40310,150.128.97.79 Memory,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168605755,9787000,150.128.97.79 Network I/O,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168605755,51378,150.128.97.79 CPU,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168606757,-2000,150.128.97.79 Disks I/O,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168606757,40312,150.128.97.79 Memory,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168606758,10072000,150.128.97.79 Network I/O,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168606758,51000,150.128.97.79 CPU,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168607758,-2000,150.128.97.79 Disks I/O,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168607766,40312,150.128.97.79 Memory,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168607766,7522000,150.128.97.79 Network I/O,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168607766,50877,150.128.97.79 CPU,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168608767,-2000,150.128.97.79 Disks I/O,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168608767,40312,150.128.97.79 Memory,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168608767,7282000,150.128.97.79 Network I/O,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168608767,53884,150.128.97.79 CPU,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168609768,-2000,150.128.97.79 Disks I/O,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168609768,40312,150.128.97.79 Memory,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168609768,6632000,150.128.97.79 Network I/O,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168609768,50499,150.128.97.79 CPU,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168610769,-2000,150.128.97.79 Disks I/O,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168610769,40312,150.128.97.79 Memory,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168610769,9755000,150.128.97.79 Network I/O,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168610769,50749,150.128.97.79 CPU,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168611770,-2000,150.128.97.79 Disks I/O,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168611771,40312,150.128.97.79 Memory,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168611771,8962000,150.128.97.79 Network I/O,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168611771,51122,150.128.97.79 CPU,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168612771,-2000,150.128.97.79 Disks I/O,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168612781,40312,150.128.97.79 Memory,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168612781,7884000,150.128.97.79 Network I/O,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168612781,50753,150.128.97.79 CPU,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168613781,-2000,150.128.97.79 Disks I/O,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168613784,40312,150.128.97.79 Memory,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168613784,7834000,150.128.97.79 Network I/O,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168613784,53250,150.128.97.79 CPU,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168614784,-2000,150.128.97.79 Disks I/O,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168614785,40312,150.128.97.79 Memory,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168614785,7342000,150.128.97.79 Network I/O,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168614785,50877,150.128.97.79 CPU,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168615786,-2000,150.128.97.79 Disks I/O,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168615786,40312,150.128.97.79 Memory,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168615786,12283000,150.128.97.79 Network I/O,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168615786,50502,150.128.97.79 CPU,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168616787,-2000,150.128.97.79 Disks I/O,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168616788,40312,150.128.97.79 Memory,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168616788,8572000,150.128.97.79 Network I/O,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168616788,50749,150.128.97.79 CPU,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168617789,-2000,150.128.97.79 Disks I/O,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168617789,40315,150.128.97.79 Memory,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168617789,8102000,150.128.97.79 Network I/O,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168617790,50753,150.128.97.79 CPU,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168618790,-2000,150.128.97.79 Disks I/O,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168618791,40315,150.128.97.79 Memory,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168618791,8002000,150.128.97.79 Network I/O,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168618791,54750,150.128.97.79 CPU,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168619791,-2000,150.128.97.79 Disks I/O,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168619792,40315,150.128.97.79 Memory,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168619792,8002000,150.128.97.79 Network I/O,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168619792,50749,150.128.97.79 CPU,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168620793,-2000,150.128.97.79 Disks I/O,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168620793,40315,150.128.97.79 Memory,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168620793,10385000,150.128.97.79 Network I/O,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168620793,50753,150.128.97.79 CPU,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168621794,-2000,150.128.97.79 Disks I/O,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168621795,40315,150.128.97.79 Memory,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168621795,8587000,150.128.97.79 Network I/O,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168621795,50499,150.128.97.79 CPU,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168622796,-2000,150.128.97.79 Disks I/O,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168622796,40315,150.128.97.79 Memory,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168622796,11887000,150.128.97.79 Network I/O,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168622796,51000,150.128.97.79 CPU,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168623797,-2000,150.128.97.79 Disks I/O,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168623797,40315,150.128.97.79 Memory,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168623797,7862000,150.128.97.79 Network I/O,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168623798,54659,150.128.97.79 CPU,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168624798,-2000,150.128.97.79 Disks I/O,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168624799,40315,150.128.97.79 Memory,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168624799,7522000,150.128.97.79 Network I/O,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168624799,50626,150.128.97.79 CPU,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168625799,-1996,150.128.97.79 Disks I/O,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168625799,40315,150.128.97.79 Memory,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168625799,10747000,150.128.97.79 Network I/O,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168625799,50872,150.128.97.79 CPU,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168626800,-2000,150.128.97.79 Disks I/O,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168626801,40315,150.128.97.79 Memory,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168626801,10852000,150.128.97.79 Network I/O,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168626801,50985,150.128.97.79 CPU,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168627801,-2000,150.128.97.79 Disks I/O,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168627801,40315,150.128.97.79 Memory,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168627801,8674000,150.128.97.79 Network I/O,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168627801,50620,150.128.97.79 CPU,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168628802,-1900,150.128.97.79 Disks I/O,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168628803,40315,150.128.97.79 Memory,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168628803,8194000,150.128.97.79 Network I/O,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
1548168628803,55527,150.128.97.79 CPU,,,,true,0,0,0,0,0,DESKTOP-PNUP7SF,0
